actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.523121e-08,1.7062182e-09,383.5225,-0.00615324,2.6181654e-10,0.036067992,14.82709,123.57522,123.55547,9.648508,30.350386,267.17633,31.034906,1.0,0.06966577,-1.0,356,0.7168831,0.2912689603901515,0.2734737150204344,0.2659429784668874,10,0.007564513698619363,40,35.6,30,10,2.8354893757515653,204.2286550104618,173.81390220820904,128.56980949640274,10,21.94242288339587,0.0,0.0,0.0,10,0.0,-52.89345783290328,-80.93360825545314,-117.0969960306029,10,18.11231172044742,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,66.117281540765,57.586875761916644,49.4092694514066,10,5.364855826629978,32.26962688033887,25.30125374879848,18.433871390954213,10,4.541546183962314,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.460932561584,271.8593806848604,229.09114593008977,10,21.653638834251083,0.03333333333333333,0.028277426181837945,0.025,10,0.002365149857031465,5.6029377,0.07166867,-6.050743,4082,1.0580881,54,31.259068167604752,1,6396,7.931832424524473,246.66174042224884,124.68294517670017,-99.7393569946289,6396,60.91925158708337,2319046.0,210.17645406723022,200018.0,179.0,42627.44968914986,35803222.0,951.6670213496856,730678.0
2.5229976e-08,1.7047757e-09,383.15454,-0.0062740026,2.6316357e-10,0.036160063,14.830016,123.58097,123.561,9.573879,30.981865,263.31873,31.69313,1.0,0.072871156,-1.0,352,0.7185242,0.29479739371408953,0.2756628644169197,0.26726144104939464,10,0.008661739331450343,38,35.2,32,10,2.315167380558045,208.04125520586967,178.08201202116908,125.08988657221198,10,24.34942249235638,0.0,0.0,0.0,10,0.0,-48.78037284022372,-74.99928644738327,-135.7091157460143,10,24.01099946707718,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,63.98783696570676,57.51763983035748,51.030902956900476,10,4.739319482355076,31.681948842080924,26.758486177336927,20.73412644419595,10,3.014972130962805,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,290.1899108939458,268.8051713125017,244.36509836274598,10,17.681108508637987,0.03125,0.028534724916303867,0.02631578947368421,10,0.001911513490155544,5.655233,0.073157,-5.5107775,4082,1.0583376,58,31.452586884730305,1,6359,7.901455641179519,244.85286235809326,126.28753737655563,-99.39875793457031,6359,60.5927460681406,2325405.0,211.23263216018677,200018.0,180.0,42838.68232131004,36003240.0,946.908618969051,734760.0
2.5229994e-08,1.7002075e-09,382.92224,-0.0069505516,2.6773256e-10,0.036818482,14.828507,123.48922,123.46906,9.445618,31.333527,261.46194,32.090908,1.0,0.07491297,-1.0,368,0.7177777,0.28631213647393405,0.27662390508532575,0.26536170291994843,10,0.0069388274936548104,40,36.8,34,10,1.7204650534085253,210.070046544075,185.51701418757438,159.9791789650917,10,14.538422390774668,0.0,0.0,0.0,10,0.0,-61.25845513789335,-83.67765891319377,-105.70536416277639,10,12.872322638532394,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,67.58349923692118,59.66573170614954,53.76083560889625,10,3.8777804760782946,38.614450070161546,28.50454679119008,16.088417868985694,10,6.275564579787434,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.46223754947596,281.0243948503295,259.6379542484917,10,13.13856283607825,0.029411764705882353,0.027233382210162395,0.025,10,0.0012736382245947938,5.6826944,0.07409532,-5.9637556,4082,1.0583079,59,31.447360150848525,1,6364,8.06166684312398,250.50487507879734,126.62548721040113,-99.49026489257812,6364,61.49534832593885,2331769.0,219.76195764541626,200018.0,181.0,43058.44427895546,36203258.0,910.157527458538,738842.0
2.5229971e-08,1.7038886e-09,382.6652,-0.005919838,2.6405014e-10,0.035767723,14.831827,123.46134,123.44139,9.491984,32.10027,262.81512,32.859077,1.0,0.07939035,-1.0,361,0.7092739,0.2801007774449279,0.2731456670791791,0.26906708350414493,10,0.003682345444700853,39,36.1,34,10,1.57797338380595,207.52155125141144,185.10268986225128,160.40783607959747,10,16.05748232714737,0.0,0.0,0.0,10,0.0,-53.12618112849349,-75.47649645821215,-91.8577153860754,10,12.08309505479932,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,66.17514837081816,59.26760162473539,52.11171465811913,10,4.374092950390074,33.521592725422764,25.633244135736668,16.101061568415158,10,6.556747154046399,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,297.8228907719418,275.6783398512437,259.63808500231636,10,12.050643929193734,0.029411764705882353,0.02775328112789413,0.02564102564102564,10,0.001200997990969591,6.080328,0.07572074,-6.3762994,4082,1.058627,55,31.6219165085389,1,6324,8.001136486043592,245.43446677923203,128.04615489835592,-99.73223876953125,6324,61.631668627159854,2338093.0,217.28394985198975,200018.0,182.0,43275.72822880745,36403276.0,920.5373896058543,742924.0
2.5231596e-08,1.6611276e-09,382.68414,-0.008028456,3.0693717e-10,0.037877824,14.837909,123.43188,123.40843,9.543467,32.435505,269.3484,33.193733,1.0,0.0780935,-1.0,358,0.72081697,0.2967889439121115,0.2793125345696178,0.2693462331242294,10,0.007529653210107539,40,35.8,31,10,2.5219040425836985,212.47282576560974,177.25017506480216,134.0268371105194,10,27.738714825798375,0.0,0.0,0.0,10,0.0,-59.32570673719892,-84.36362160322473,-114.4902607064613,10,16.989033729030037,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,66.19976114641112,57.5401517916315,49.27844240980546,10,4.269757911354859,43.676426632954374,30.685654356131796,13.467096286742295,10,9.419281010095494,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.4620946366824,273.3879900068613,236.7315778801878,10,19.258711639005018,0.03225806451612903,0.028075042020662716,0.025,10,0.002023537811547227,5.6935616,0.074777775,-5.600807,4082,1.0595062,52,31.040186190845617,1,6445,8.869929778244938,247.99598430097103,123.0973853766747,-175.65552759170532,6445,70.17509497518493,2344538.0,220.8642213344574,200018.0,183.0,43496.59245014191,36603294.0,905.6152182164004,747006.0
2.5233035e-08,1.6138125e-09,382.84662,-0.010710177,3.5436437e-10,0.04057221,14.843441,123.407616,123.38046,9.4499445,32.79616,265.29916,33.58801,1.0,0.078016065,-1.0,371,0.7163132,0.28317674819534133,0.2767114890097528,0.2671533786654091,10,0.0043751762172709605,40,37.1,35,10,1.57797338380595,213.70261299610138,195.4380885273218,180.02038878202438,10,9.860018472891891,0.0,0.0,0.0,10,0.0,-58.68559268744877,-79.11849983381555,-112.78267788360068,10,16.337680164165672,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,66.60777152487562,59.90883248328187,54.88423645537243,10,3.4758573561361024,37.49331756077595,31.33282131318623,23.522073185235854,10,3.9912838995184305,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.46151892023227,283.31493488288424,267.2784023341844,10,12.05021023826289,0.02857142857142857,0.027002507134086084,0.025,10,0.0011372400588078562,5.849442,0.074179195,-5.577469,4082,1.0594198,52,31.876913265306122,1,6272,8.130482618819505,259.01454401016235,130.5496334516189,-100.15232849121094,6272,62.69540143767754,2350810.0,218.04030895233154,200018.0,184.0,43714.63275909424,36803312.0,917.3441413703389,751088.0
2.5232891e-08,1.6078147e-09,382.8589,-0.010790278,3.6035158e-10,0.040653273,14.851553,123.358696,123.33116,9.546488,33.483337,272.0391,34.22401,1.0,0.07635439,-1.0,372,0.7194303,0.28706602191151687,0.27738200039669725,0.2659595364367129,10,0.006318320052319835,40,37.2,33,10,2.039607805437114,212.17222660779953,192.66457652449608,143.90383368730545,10,18.768101595903072,0.0,0.0,0.0,10,0.0,-63.46511395737463,-82.43328680193305,-101.86427011590628,10,11.352465543741614,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,63.05751486007452,59.55838769713232,48.22888648384095,10,4.049749902724688,41.708219673410014,31.460600660355567,13.177046024071851,10,7.946701950279926,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.46017347503243,284.0788746187394,252.004224214032,10,15.57611385883783,0.030303030303030304,0.026965943413311832,0.025,10,0.0015386919678656743,5.666033,0.074166305,-5.477542,4082,1.0596386,52,31.95686211854929,1,6259,8.08546330467559,268.7338435649872,132.15621677401197,-100.26266479492188,6259,62.41703989351017,2357069.0,213.29679918289185,200018.0,185.0,43927.92955827713,37003330.0,937.7449674174159,755170.0
2.5232396e-08,1.7061077e-09,382.83295,-0.0052810307,2.6201935e-10,0.035142004,14.854537,123.32857,123.30865,9.532274,33.99789,272.7276,34.718395,1.0,0.07490325,-1.0,381,0.7175252,0.2908070068496483,0.2762816930985773,0.264683927767771,10,0.008099954352055811,41,38.1,35,10,1.7578395831246945,219.6227502822876,197.28594884872436,167.34420919418335,10,15.691861439501084,0.0,0.0,0.0,10,0.0,-62.793380668324666,-87.6037523150068,-147.85273517408393,10,22.09965825914933,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,66.15564593912957,60.82729971414943,54.754789355910695,10,3.084784182793329,46.408202028755554,33.11059177969645,24.962161416648094,10,6.00721148117965,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,313.0979371118954,290.95181089654704,267.27567092912375,10,13.42396372734619,0.02857142857142857,0.026302963517340922,0.024390243902439025,10,0.001220649866725161,5.705657,0.07236316,-5.394974,4082,1.0600299,56,31.56225343222345,1,6337,8.514148210156693,244.55477714538574,129.09815459243802,-142.71727514266968,6337,68.09187284030878,2363406.0,207.84349370002747,200018.0,186.0,44135.77305197716,37203348.0,962.3491043153764,759252.0
2.5230701e-08,1.699755e-09,382.47202,-0.0052217166,2.682389e-10,0.035054535,14.857267,123.313484,123.293106,9.496713,34.40477,270.72162,35.12842,1.0,0.07576086,-1.0,368,0.72613007,0.29627937807810373,0.2825717976132557,0.2761630367179039,10,0.0072855962131133465,41,36.8,32,10,2.7129319932501077,217.81993186473846,187.00759361386298,156.05672198534012,10,21.28232224842157,0.0,0.0,0.0,10,0.0,-69.86878498425062,-87.12423922052052,-121.7465911899505,10,14.883538506062616,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,65.9951577004058,60.64035837792327,50.84840138232267,10,4.820738409820548,40.05082850349981,32.466530151523195,19.053860725822727,10,5.468046296589537,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,313.09868204925203,281.02494393468004,244.3702797778572,10,20.71655114300625,0.03125,0.027326462158873622,0.024390243902439025,10,0.0020738421341760225,5.624617,0.07150995,-6.109692,4082,1.0595386,52,31.87557750517763,1,6277,8.469456373275024,249.00156962871552,131.6474455096653,-154.0649061203003,6277,67.08906273663818,2369683.0,213.0755259990692,200018.0,187.0,44348.84857797623,37403366.0,938.7187902606597,763334.0
2.5230547e-08,1.7000505e-09,381.93076,-0.0055195107,2.6793168e-10,0.035310112,14.864236,123.32286,123.302475,9.42666,34.998043,272.8738,35.723923,1.0,0.07481488,-1.0,365,0.72328746,0.2940056333420039,0.27970122282228255,0.2676006531403428,10,0.008645415175073995,40,36.5,33,10,2.3345235059857505,216.4681922197342,192.0968171298504,150.24719262123108,10,19.646635682701014,0.0,0.0,0.0,10,0.0,-54.86604624367745,-79.54438061880899,-106.1210679225378,10,17.060550578832444,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,64.00619182307283,56.926276286768015,52.3041681654965,10,3.687803648067813,44.541306254663084,35.9826103859532,29.365700766754593,10,6.007648212712217,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.46269854988975,278.7323107877163,252.00741520910168,10,17.827354620471887,0.030303030303030304,0.027510063384676386,0.025,10,0.0017657407442730226,5.9867086,0.07200037,-5.800618,4082,1.0593858,53,31.50733091597036,1,6343,9.081856707399082,250.67976993322372,128.96749602395346,-139.27116537094116,6343,72.43036547868876,2376026.0,209.2405104637146,200018.0,188.0,44558.08908843994,37603384.0,955.9238770576699,767416.0
2.5230465e-08,1.6931084e-09,381.48553,-0.0045993063,2.7486857e-10,0.03435518,14.86447,123.40562,123.38489,9.339893,35.52655,274.1533,36.274235,1.0,0.08119472,-1.0,371,0.72083956,0.28911429688150575,0.28151048100007825,0.26905615942988786,10,0.005882362337617985,39,37.1,35,10,1.1357816691600546,213.9717327952385,193.12576215267183,154.57384860515594,10,15.638272982069825,0.0,0.0,0.0,10,0.0,-63.70230907196429,-81.59754146495143,-98.20646409710163,10,10.487455033997952,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,63.445363273741464,60.59267083247634,55.05689546125564,10,2.388264358397646,38.16405900045781,30.814688018717185,20.959227013440252,10,5.448898623099308,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,297.8248450014505,283.31594527955946,267.2811585973043,10,8.673395378033176,0.02857142857142857,0.02697964592701435,0.02564102564102564,10,0.0008323794950216148,5.6191764,0.07335924,-5.733286,4082,1.0593541,56,31.946217682732204,1,6266,8.489219570973939,254.19490359723568,133.2503042874046,-129.38882493972778,6266,67.01237606365713,2382292.0,220.90916419029236,200018.0,189.0,44778.998252630234,37803402.0,905.4309753655281,771498.0
2.5230348e-08,1.6976477e-09,380.96265,-0.005058921,2.7032013e-10,0.034774,14.866355,123.476,123.45565,9.323885,36.008125,277.0769,36.71208,1.0,0.08130571,-1.0,371,0.7217251,0.2968775358798417,0.2818383690184096,0.2716884144142643,10,0.007674017414676917,40,37.1,32,10,2.118962010041709,214.75487726926804,188.12270491719246,151.037780046463,10,19.827416252449403,0.0,0.0,0.0,10,0.0,-73.0201418227246,-89.21351812159578,-109.4605965478889,10,10.788137692229132,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,62.285555712160175,59.13608211647461,50.411396210757246,10,3.3815975347874523,43.87211089818573,34.88427350868241,26.08164496872524,10,5.055165230593766,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.45995260917977,283.3158667164895,244.36811745293693,10,16.18149111759271,0.03125,0.027048447739237213,0.025,10,0.0016556830237224917,5.8659916,0.07517514,-5.8359017,4082,1.0594265,52,31.88245614035088,1,6270,8.834147627377687,252.3656832575798,131.9000412537903,-144.64408271759748,6270,71.19853659459096,2388562.0,211.8461856842041,200018.0,190.0,44990.84443831444,38003420.0,944.1661616611016,775580.0
2.5230255e-08,1.691012e-09,380.5123,-0.00484835,2.7694835e-10,0.03452831,14.862157,123.53782,123.51678,9.36183,36.536194,279.43234,37.182682,1.0,0.079152785,-1.0,356,0.7348037,0.29483638551588354,0.28944045187631806,0.2785797654456142,10,0.006114177635504791,41,35.6,32,10,2.5768197453450252,222.82967573404312,182.5600663036108,151.9312629699707,10,23.06229280682443,0.0,0.0,0.0,10,0.0,-65.41386413616912,-82.39011468764154,-101.33367642116178,10,12.04079021532649,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,68.24619156190202,57.30903013680792,47.26495948192867,10,6.083014461479494,42.81808712253144,35.77920253758575,26.23913490831758,10,5.220646945748001,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,313.09907329541363,271.8619480393001,244.37061975711526,10,19.677637737160403,0.03125,0.02823125911630216,0.024390243902439025,10,0.0019592748104354236,5.6523943,0.0791057,-5.7019067,4082,1.0587684,52,32.25955182975979,1,6203,8.577290081096193,249.1154230237007,134.94444313110867,-148.5342423915863,6203,68.11207599088112,2394765.0,215.20505475997925,200018.0,191.0,45206.04949307442,38203438.0,929.429841799406,779662.0
2.5230122e-08,1.6890758e-09,380.15317,-0.005666708,2.7887317e-10,0.035318665,14.8615265,123.56519,123.54409,9.347337,36.973686,279.90027,37.62744,1.0,0.080562726,-1.0,363,0.7213283,0.29179951609739246,0.2819139649274299,0.2729970848366039,10,0.00622645475465508,39,36.3,34,10,1.7349351572897471,225.05999183654785,189.98203520178794,163.50202131271362,10,18.834150630570864,0.0,0.0,0.0,10,0.0,-56.17142460888188,-78.16181730703889,-92.85275629378373,10,11.214360285042497,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,65.35564627321135,59.08793209290768,55.43169771014671,10,3.085643032799454,44.596942242294965,31.849599652444965,16.72729749624241,10,8.79258571108624,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,297.82416037062455,277.20632054157716,259.644310711514,10,13.247243652519243,0.029411764705882353,0.02761039098500399,0.02564102564102564,10,0.001302242448620105,6.2369227,0.080156796,-6.0903654,4082,1.0588201,56,32.727704140075275,1,6111,8.268415769883402,256.3316474631429,138.27238289482787,-153.45715272426605,6111,64.69953285406449,2400876.0,211.7194685935974,200018.0,192.0,45417.768961668015,38403456.0,944.7312584368008,783744.0
2.5229982e-08,1.6937686e-09,379.71222,-0.00432426,2.741704e-10,0.033941817,14.864662,123.64117,123.620415,9.32673,37.398285,274.32578,38.09236,1.0,0.08706198,-1.0,354,0.72029656,0.3035979834969545,0.28444457106602494,0.2756138687682472,10,0.009646785578443609,40,35.4,26,10,4.715930449020639,220.5641216635704,181.65432699918748,99.93757349252701,10,41.13155301519219,0.0,0.0,0.0,10,0.0,-52.926591372051,-76.9409677179746,-114.28350582160141,10,15.521361097452633,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,64.2803356730992,56.925365850788566,36.892358589341704,10,9.766986647733273,42.76059244763262,31.336360449152473,22.336945323656703,10,7.1461939498128215,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.46279752008604,270.3335674042232,198.55053433335547,10,36.0127757666824,0.038461538461538464,0.028858208989787935,0.025,10,0.00459509506502997,5.874478,0.080732286,-5.6764903,4082,1.0587287,56,32.65535801663676,1,6131,8.85117505576217,255.309028506279,136.62405569868676,-155.01834321022034,6131,69.44523465749319,2407007.0,212.4167182445526,200018.0,193.0,45630.18567991257,38603474.0,941.6302146694587,787826.0
2.5230078e-08,1.6855409e-09,379.23505,-0.0052150902,2.8240565e-10,0.034795426,14.871012,123.62395,123.60249,9.259791,37.512707,272.0296,38.26888,1.0,0.08493644,-1.0,370,0.716318,0.29694698935697056,0.2798605220774908,0.27053911273089865,10,0.007974168704500356,41,37.0,33,10,2.569046515733026,224.8970569372177,194.23137886226178,158.0921552181244,10,20.520956580258584,0.0,0.0,0.0,10,0.0,-59.293607903156364,-82.57464866582497,-116.01594283812793,10,13.499370631699703,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,69.18448190353776,59.64717756625373,51.489996148561936,10,5.748751989683707,43.92304168130475,34.607408271821704,28.029858465047994,10,5.609112637291763,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,313.09843265269353,282.5514419242644,252.00425698022187,10,19.618794801312678,0.030303030303030304,0.02715942130104329,0.024390243902439025,10,0.0019102007926157048,5.571254,0.0815316,-6.42502,4082,1.0586462,56,32.77123647097409,1,6098,8.849844996233806,247.81107544898987,137.6330872357503,-150.19126892089844,6098,69.14034388860257,2413105.0,212.65093398094177,200018.0,194.0,45842.83661389351,38803492.0,940.5930943050832,791908.0
2.5229998e-08,1.6874171e-09,378.89294,-0.0048408224,2.8052313e-10,0.034394473,14.865641,123.63237,123.61104,9.19852,38.023167,264.8936,38.81141,1.0,0.08534525,-1.0,367,0.71890587,0.29498366925770575,0.28209140514119213,0.27199654659636147,10,0.00656122642503638,38,36.7,32,10,1.7916472867168918,215.4564784169197,201.02525841593743,149.82224267721176,10,18.98399539307566,0.0,0.0,0.0,10,0.0,-65.61241547291863,-73.54507156535722,-79.30003566854072,10,4.196496610326555,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,63.131220884773235,59.88212744036173,47.19699050108703,10,4.68699932705337,45.989226956023764,34.42678066618892,22.33639426096425,10,6.160209500426574,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,290.18897104493396,280.26142193788576,244.37150497836893,10,13.68076458510478,0.03125,0.02731893077287814,0.02631578947368421,10,0.001456076822071037,6.1738105,0.079709075,-5.762922,4082,1.058311,55,33.41966226383548,1,5981,7.824981620079693,256.93208345770836,144.63722883690696,-99.36182403564453,5981,60.341965718699704,2419086.0,212.44455695152283,200018.0,195.0,46055.28117084503,39003510.0,941.506823569227,795990.0
2.5229983e-08,1.6902559e-09,378.3558,-0.005312587,2.7768318e-10,0.034824338,14.859535,123.61673,123.59563,9.23208,38.59593,264.86484,39.354336,1.0,0.082982466,-1.0,364,0.7229978,0.29302058937292497,0.2831072157846525,0.2716926213818535,10,0.006672597039177418,39,36.4,34,10,1.562049935181331,230.17454612255096,197.08681938648223,167.23586374521255,10,17.310629944697336,0.0,0.0,0.0,10,0.0,-50.65440017240841,-70.95490934917578,-83.22675949925639,10,9.058354173140318,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,65.91297808347377,59.504838892781166,55.861719239417624,10,3.120914988468958,39.78303414077243,30.56591168084816,24.738107955288406,10,4.708248651266572,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,297.8231299582858,277.97097774034825,259.6448222444461,10,11.928371319459417,0.029411764705882353,0.027523048684039392,0.02564102564102564,10,0.0011780692505990334,6.436656,0.07815077,-5.504358,4082,1.0588222,54,32.67995425584055,1,6121,8.772869899004391,254.7316651083529,139.99746781939413,-158.44751834869385,6121,70.55721336497162,2425207.0,214.00805020332336,200018.0,196.0,46269.289221048355,39203528.0,934.6283927635816,800072.0
2.5232326e-08,1.6150332e-09,377.99826,-0.005793959,3.5308828e-10,0.03527783,14.85806,123.63137,123.604256,9.183829,39.134182,263.31577,39.92852,1.0,0.083146565,-1.0,382,0.7181363,0.28874084469693895,0.2802780128081988,0.27262891123060523,10,0.004984752589932621,41,38.2,36,10,1.32664991614216,231.0462126135826,211.48340612649918,189.79100531339645,10,11.59783641355718,0.0,0.0,0.0,10,0.0,-68.6681116227216,-81.31792191550039,-113.90873997123667,10,12.298789245035213,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,69.09380160855042,62.74382178798491,57.9814813385488,10,2.83969304155992,45.520326631602906,38.34081210246634,32.840262566102986,10,3.865866220393415,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,313.09924609103547,291.71669408242326,274.917355839738,10,10.130665317938242,0.027777777777777776,0.026209252107840038,0.024390243902439025,10,0.0009005148443640775,5.531041,0.0782878,-5.8679786,4082,1.0586525,53,32.9104968739717,1,6078,8.578818991628287,274.0381463766098,142.37887456544064,-131.3174015134573,6078,68.71058385830854,2431285.0,213.04776406288147,200018.0,197.0,46482.33698511124,39403546.0,938.8411133052975,804154.0
2.523389e-08,1.6820693e-09,377.78558,-0.0040436117,2.8617453e-10,0.03351089,14.857601,123.58829,123.56664,9.141032,39.66422,267.40555,40.46363,1.0,0.08496151,-1.0,381,0.71369886,0.29167361242536266,0.27853377239822646,0.2715206229639315,10,0.006286443609780852,40,38.1,36,10,1.3747727084867523,231.8455598950386,218.4519299864769,199.62761241197586,10,12.250465108386475,0.0,0.0,0.0,10,0.0,-63.84594414034033,-72.89177848806725,-86.47104828079691,10,6.7436238130329285,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,64.71639425017239,62.3987439292635,58.49800081119583,10,1.76671258939987,46.3765264663631,37.99325647694428,27.702448295593783,10,5.234025328530049,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,305.4610702032365,290.9517090820058,274.91697911956,10,10.497594710230109,0.027777777777777776,0.02628120022856865,0.025,10,0.0009561344381919155,5.7776303,0.07851661,-5.8061275,4082,1.0590856,59,33.79929042067917,1,5919,7.849806079495502,261.1518903374672,149.3549783269702,-99.89152526855469,5919,61.25407753189767,2437204.0,221.97806215286255,200018.0,198.0,46704.3150472641,39603564.0,901.0710250378705,808236.0
2.5241416e-08,1.5504729e-09,377.93515,-0.008048004,4.183577e-10,0.037526943,14.856763,123.60585,123.57373,9.138954,40.55734,260.44833,41.351994,1.0,0.08564701,-1.0,376,0.7151072,0.29039878747115716,0.27940235444577677,0.27337100445591755,10,0.0050080572874001686,39,37.6,33,10,1.9595917942265424,234.20512899756432,209.22261189818383,150.80952370166779,10,23.644406676694995,0.0,0.0,0.0,10,0.0,-68.20123465978544,-77.91007703293988,-91.56233647616489,10,7.6263033527771364,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,67.28257543020632,61.824965640786175,52.47241241711669,10,4.129662937670596,49.54985116604239,38.17368668218722,15.492365035769451,10,9.681078059982495,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,297.82668146734017,287.1340375257745,252.00803359192648,10,14.963317469487887,0.030303030303030304,0.02667381930539825,0.02564102564102564,10,0.0014995510519189119,5.7771044,0.07991314,-6.852276,4082,1.058717,55,33.80385200202737,1,5919,8.032659220548577,269.7138959169388,150.43148170492108,-99.5421371459961,5919,63.23873693376528,2443123.0,238.9323558807373,200018.0,199.0,46943.24740314484,39803582.0,837.1323308754327,812318.0
